Result_ID;Company;System;Database_Software; Operating_System;Server_CPU_Type;nb_CPU's;Total_Processors;Total Cores;nb_CPU's;Total_Server_CPU's;Total_Cores;Total_Threads;Cluster;;Date_Submitted;CPU_Type;CPU_user;CPU_sys;CPU_iowait;CPU_idle;dskreads;pagreads;bufreads;rdcached;dskwrits;pagwrits;bufwrits;wrcached;bufwaits;lockreqs;lokwaits;deadlks;dltouts;ckpwaits ;compress;lchwaits;Taille block;V_Rot;Buffer_Pool;Read_Latency ;Write_Latency;bandwidth_reading;bandwidth_Write;Total_size_DB;Nbr_predicates_table ;Number_join_predicates_query ;size_table_participating _join;aggregate;sort;groupby;Number_tables_involving_query;Nbr_Join_Pred_IDX;Access _index_table;Nb_join_pred;Workload characteristic ;Currency;CPU_Cost ;IO_Cost;Total_Sys_Cost
Microsoft Windows Server 2008 R2 Enterprise Edition                   ;Red Hat Enterprise Linux Server 7.80;AMD Opteron 6167 SE - 2.3 GHz                                         ;1;8;48;4;4;4;4;N;;6/22/2010;AMD Opteron 8439 SE - 2.8 GHz                                         ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20739;0.26205;132.2 ;131.80;10;1;4;lineorder (20), customer(20) , supplier(40);AVG;3;3;3;5;3;3;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2008 R2 Enterprise Edition x64               ;Red Hat Enterprise Linux Server 7.81;Intel Xeon X5680 Hex-Core - 3.33 GHz                                  ;2;2;8;2;2;8;8;N;;05/11/2010;Intel Xeon X5570 Quad-Core - 2.93 GHz                                 ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20740;0.26206;132.2 ;131.81;10;1;2;lineorder (20), customer(20) , supplier(40);AVG;3;1;5;5;1;4;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2008 R2 Enterprise Edition                   ;Red Hat Enterprise Linux Server 7.82;AMD Opteron 6176 SE - 2.3 GHz                                         ;2;2;8;2;2;4;4;N;;04/08/2010;Intel Xeon X5570 Quad-Core - 2.93 GHz                                 ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20741;0.26207;132.2 ;131.82;10;1;4;lineorder (20), customer(20) , supplier(40);AVG;3;1;4;3;1;3;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2008 Enterprise Edition x64 SP2              ;Red Hat Enterprise Linux Server 7.83;Intel Xeon - 3.2 GHz                                                  ;2;2;8;2;2;4;4;N;;02/01/2010;Intel Xeon X5570 Quad-Core - 2.93 GHz                                 ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20742;0.26208;132.2 ;131.83;10;3;2;lineorder (20), customer(20) , supplier(40);AVG;2;2;5;3;3;4;;USD;466,84;46217,47;46684,31;;;
Oracle Enterprise Linux                                               ;Red Hat Enterprise Linux Server 7.84;Intel Xeon E5520 Quad-Core - 2.26 GHz                                 ;8;8;48;1;1;10;10;N;;5/21/2009;AMD Opteron 8439 SE - 2.8 GHz                                         ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20743;0.26209;132.2 ;131.84;10;3;2;lineorder (20), customer(20) , supplier(40);AVG;1;1;4;2;2;4;;USD;466,84;46217,47;46684,31;;;
Oracle Enterprise Linux                                               ;Red Hat Enterprise Linux Server 7.85;Intel Xeon X5570 Quad-Core - 2.93 GHz                                 ;64;128;512;2;2;32;32;N;;3/30/2009;Intel Xeon X5450 Quad-Core - 3.0 GHz                                  ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20744;0.26210;132.2 ;131.85;10;1;3;lineorder (20), customer(20) , supplier(40);AVG;3;3;3;3;2;3;;USD;466,84;46217,47;46684,31;;;
Oracle Enterprise Linux TP                                            ;Red Hat Enterprise Linux Server 7.86;Intel Xeon X7460 Hex-Core - 2.67 GHz                                  ;1;32;64;4;4;4;4;N;;1/16/2009;Intel Itanium 9040 Dual-Core - 1.6 GHz                                ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20745;0.26211;132.2 ;131.86;10;1;2;lineorder (20), customer(20) , supplier(40);AVG;3;1;3;3;1;3;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 R2 Enterprise Edition x64               ;Red Hat Enterprise Linux Server 7.87;AMD Opteron 8384 - 2.70 GHz                                           ;1;8;32;4;4;2;2;N;;11/17/2008;AMD Opteron 8384 - 2.70 GHz                                           ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20746;0.26212;132.2 ;131.87;10;3;3;lineorder (20), customer(20) , supplier(40);AVG;3;2;5;2;1;5;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 R2 Enterprise Edition x64               ;Red Hat Enterprise Linux Server 7.88;Intel Xeon X7460 Hex-Core - 2.67 GHz                                  ;4;8;32;4;4;4;4;N;;8/19/2008;AMD Opteron 8360 - 2.5 GHz                                            ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20747;0.26213;132.2 ;131.88;10;1;2;lineorder (20), customer(20) , supplier(40);AVG;3;3;4;5;2;4;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 R2 Enterprise Edition x64               ;Red Hat Enterprise Linux Server 7.89;AMD Opteron 8360 - 2.5 GHz                                            ;4;4;16;4;4;2;2;N;;7/14/2008;Intel Xeon X7350 Quad-Core - 2.93 GHz                                 ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20748;0.26214;132.2 ;131.89;10;1;3;lineorder (20), customer(20) , supplier(40);AVG;3;3;4;5;1;3;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 R2 Enterprise Edition x64               ;Red Hat Enterprise Linux Server 7.90;AMD Opteron 8356 - 2.3 GHz                                            ;1;64;128;4;4;2;2;N;;3/31/2008;Intel Itanium 9040 Dual-Core - 1.6 GHz                                ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20749;0.26215;132.2 ;131.90;10;3;3;lineorder (20), customer(20) , supplier(40);AVG;2;2;5;3;3;3;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 R2 Enterprise Edition x64               ;Red Hat Enterprise Linux Server 7.91;Intel Xeon X5460 Quad-Core - 3.16 GHz                                 ;1;32;64;2;2;2;2;N;;01/07/2008;Intel Itanium 9150N Dual-Core - 1.6 GHz                               ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20750;0.26216;132.2 ;131.91;10;1;3;lineorder (20), customer(20) , supplier(40);AVG;2;2;4;5;3;4;;USD;466,84;46217,47;46684,31;;;
Oracle Enterpise Linux                                                ;Red Hat Enterprise Linux Server 7.92;Intel Xeon X5460 Quad-Core - 3.16 GHz                                 ;8;16;32;2;2;10;10;N;;11/09/2007;Intel Xeon 5160 - 3.0 GHz                                             ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20751;0.26217;132.2 ;131.92;10;3;4;lineorder (20), customer(20) , supplier(40);AVG;2;2;3;4;1;3;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Standard Edition R2 x64 SP1                         ;Red Hat Enterprise Linux Server 7.93;Intel Xeon X5355 Quad-Core - 2.66 GHz                                 ;1;1;4;1;1;2;2;N;;09/12/2007;Intel Xeon X5355 Quad-Core - 2.66 GHz                                 ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20752;0.26218;132.2 ;131.93;10;3;3;lineorder (20), customer(20) , supplier(40);AVG;1;1;4;5;2;4;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 R2 Enterprise Edition x64               ;Red Hat Enterprise Linux Server 7.94;Intel Xeon X5365 Quad-Core - 3.00 GHz                                 ;32;32;64;2;2;2;2;N;;09/05/2007;Intel Itanium2 Dual-Core - 1.6 GHz                                    ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20753;0.26219;132.2 ;131.94;10;3;4;lineorder (20), customer(20) , supplier(40);AVG;2;3;3;2;2;5;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 R2 Enterprise Edition x64               ;Red Hat Enterprise Linux Server 7.95;Intel Xeon X7350 Quad-Core - 2.93 GHz                                 ;64;64;128;4;4;2;2;N;;09/05/2007;Intel Itanium 9040 Dual-Core - 1.6 GHz                                ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20754;0.26220;132.2 ;131.95;10;2;4;lineorder (20), customer(20) , supplier(40);AVG;3;3;4;5;2;4;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 Enterprise Edition Itanium SP1          ;Red Hat Enterprise Linux Server 7.96;Intel Itanium2 Dual-Core - 1.6 GHz                                    ;32;32;64;4;4;2;4;N;;06/11/2007;Intel Itanium2 Dual-Core - 1.6 GHz                                    ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20755;0.26221;132.2 ;131.96;10;4;4;lineorder (20), customer(20) , supplier(40);AVG;2;1;4;2;3;5;;USD;466,84;46217,47;46684,31;;;
Oracle Enterprise Linux                                               ;Red Hat Enterprise Linux Server 7.97;Intel Xeon X5355 Quad-Core - 2.66 GHz                                 ;16;16;32;1;1;2;2;N;;06/08/2007;Intel Itanium2 Dual-Core - 1.6 GHz                                    ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20756;0.26222;132.2 ;131.97;10;3;4;lineorder (20), customer(20) , supplier(40);AVG;2;3;4;2;2;5;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows 2003 Server Standard Edition x64                    ;Red Hat Enterprise Linux Server 7.98;Intel Xeon E5320 Quad-Core - 1.86 GHz                                 ;4;4;8;1;1;2;2;N;;3/27/2007;AMD Opteron 8220SE - 2.8 GHz                                          ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20757;0.26223;132.2 ;131.98;10;3;4;lineorder (20), customer(20) , supplier(40);AVG;1;1;3;5;3;5;;USD;466,84;46217,47;46684,31;;;
HP-UX 11.i v3                                                         ;Red Hat Enterprise Linux Server 7.99;Intel Itanium2 Dual-Core - 1.6 GHz                                    ;2;2;8;64;64;190;190;N;;2/27/2007;Intel Xeon X5355 Quad-Core - 2.66 GHz                                 ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20758;0.26224;132.2 ;131.99;10;1;3;lineorder (20), customer(20) , supplier(40);AVG;1;1;5;5;3;4;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 Enterprise Edition x64 SP1              ;Red Hat Enterprise Linux Server 7.100;Intel Xeon X5355 Quad-Core - 2.66 GHz                                 ;4;8;32;1;1;2;4;N;;2/13/2007;Intel Xeon X5355 Quad-Core - 2.66 GHz                                 ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20759;0.26225;132.2 ;131.100;10;2;2;lineorder (20), customer(20) , supplier(40);AVG;3;2;3;4;2;4;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 Enterprise Edition x64 SP1              ;Red Hat Enterprise Linux Server 7.101;Intel Xeon X5355 Quad-Core - 2.66 GHz                                 ;8;16;32;2;2;2;2;N;;11/14/2006;Intel Xeon 5160 - 3.0 GHz                                             ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20760;0.26226;132.2 ;131.101;10;4;2;lineorder (20), customer(20) , supplier(40);AVG;3;2;5;5;1;5;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 Enterprise Edition x64 SP1              ;Red Hat Enterprise Linux Server 7.102;Intel Xeon X5355 Quad-Core - 2.66 GHz                                 ;64;64;128;2;2;8;8;N;;11/13/2006;Intel Itanium 9040 Dual-Core - 1.6 GHz                                ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20761;0.26227;132.2 ;131.102;10;3;4;lineorder (20), customer(20) , supplier(40);AVG;1;1;5;3;2;5;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 Enterprise Edition x64 SP1              ;Red Hat Enterprise Linux Server 7.103;AMD Opteron 2220 - 2.8 GHz                                            ;4;4;8;2;2;1;2;N;;11/09/2006;AMD Opteron 8220SE - 2.8 GHz                                          ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20762;0.26228;132.2 ;131.103;10;2;2;lineorder (20), customer(20) , supplier(40);AVG;1;2;3;5;2;4;;USD;466,84;46217,47;46684,31;;;
Red Hat Enterprise Linux 4 AS                                         ;Red Hat Enterprise Linux Server 7.104;Intel Itanium2 Dual-Core - 1.6 GHz                                    ;4;4;8;4;4;16;16;N;;10/26/2006;AMD Opteron 8220SE - 2.8 GHz                                          ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20763;0.26229;132.2 ;131.104;10;2;2;lineorder (20), customer(20) , supplier(40);AVG;1;1;4;3;3;4;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 Enterprise Edition x64 SP1              ;Red Hat Enterprise Linux Server 7.105;Intel Xeon 7140M Dual-Core - 3.4 GHz                                  ;4;4;8;4;4;1;2;N;;10/19/2006;Intel Xeon 7140M Dual-Core - 3.4 GHz                                  ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20764;0.26230;132.2 ;131.105;10;3;3;lineorder (20), customer(20) , supplier(40);AVG;1;1;3;3;2;3;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 Enterprise Edition x64 SP1              ;Red Hat Enterprise Linux Server 7.106;AMD Opteron 8220SE - 2.8 GHz                                          ;8;8;16;4;4;1;2;N;;9/25/2006;Intel Itanium2 Dual-Core - 1.6 GHz                                    ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20765;0.26231;132.2 ;131.106;10;2;4;lineorder (20), customer(20) , supplier(40);AVG;2;1;5;5;2;3;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 Enterprise Edition x64 SP1              ;Red Hat Enterprise Linux Server 7.107;Intel Xeon 5160 - 3.0 GHz                                             ;16;16;32;2;2;2;2;N;;9/13/2006;Intel Itanium2 Dual-Core - 1.6 GHz                                    ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20766;0.26232;132.2 ;131.107;10;2;3;lineorder (20), customer(20) , supplier(40);AVG;2;2;3;3;3;4;;USD;466,84;46217,47;46684,31;;;
HP-UX 11.i v2 64 bit                                                  ;Red Hat Enterprise Linux Server 7.108;Intel Itanium2 Dual-Core - 1.6 GHz                                    ;64;64;128;2;2;12;12;N;;08/01/2006;AMD Opteron 285 - 2.6 GHz                                             ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20767;0.26233;132.2 ;131.108;10;4;3;lineorder (20), customer(20) , supplier(40);AVG;1;2;4;5;1;4;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 Enterprise Edition SP1                  ;Red Hat Enterprise Linux Server 7.109;Intel Itanium2 Dual-Core - 1.6 GHz                                    ;4;4;8;4;4;16;32;N;;7/18/2006;Intel Xeon 7041 Dual-Core - 3.0 GHz                                   ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20768;0.26234;132.2 ;131.109;10;2;4;lineorder (20), customer(20) , supplier(40);AVG;3;3;5;4;3;4;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 Enterprise Edition x64 SP1              ;Red Hat Enterprise Linux Server 7.110;Intel Xeon 5160 - 3.0 GHz                                             ;4;4;4;2;2;2;4;N;;6/26/2006;AMD Opteron - 2.4 GHz                                                 ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20769;0.26235;132.2 ;131.110;10;2;3;lineorder (20), customer(20) , supplier(40);AVG;2;2;5;3;3;3;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 Enterprise Edition x64 SP1              ;Red Hat Enterprise Linux Server 7.111;Intel Xeon 5160 - 3.0 GHz                                             ;4;4;8;2;2;2;4;N;;5/22/2006;AMD Opteron - 2.4 GHz                                                 ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20770;0.26236;132.2 ;131.111;10;1;3;lineorder (20), customer(20) , supplier(40);AVG;1;3;3;5;1;5;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 Enterprise Edition x86 SP1              ;Red Hat Enterprise Linux Server 7.112;AMD Opteron 252 - 2.6 GHz                                             ;8;8;16;2;2;2;2;N;;05/04/2006;AMD Opteron - 2.4 GHz                                                 ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20771;0.26237;132.2 ;131.112;10;2;4;lineorder (20), customer(20) , supplier(40);AVG;3;2;3;2;3;3;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 Enterprise Edition SP1                  ;Red Hat Enterprise Linux Server 7.113;Intel Itanium2 Dual-Core - 1.6 GHz                                    ;32;32;32;4;4;16;32;N;;3/27/2006;Intel Itanium2 Dual-Core - 1.6 GHz                                    ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20772;0.26238;132.2 ;131.113;10;1;4;lineorder (20), customer(20) , supplier(40);AVG;1;1;5;5;2;5;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 Enterprise Edition x86 SP1              ;Red Hat Enterprise Linux Server 7.114;AMD Opteron 252 - 2.6 GHz                                             ;16;16;16;2;2;8;16;N;;3/20/2006;Intel Itanium2 Dual-Core - 1.6 GHz                                    ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20773;0.26239;132.2 ;131.114;10;1;4;lineorder (20), customer(20) , supplier(40);AVG;3;1;4;3;3;5;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 Enterprise x64 Edition                  ;Red Hat Enterprise Linux Server 7.115;AMD Opteron 252 - 2.6 GHz                                             ;8;1;1;4;4;16;32;N;;3/20/2006;Digital AlphaChip 21264C - 1000 MHz                                   ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20774;0.26240;132.2 ;131.115;10;2;4;lineorder (20), customer(20) , supplier(40);AVG;1;3;4;4;1;4;;USD;466,84;46217,47;46684,31;;;
HP UX 11.iv2 64-Bit Base OS                                           ;Red Hat Enterprise Linux Server 7.116;Intel Itanium2 Dual-Core - 1.6 GHz                                    ;4;4;8;2;2;10;10;N;;03/09/2006;AMD Opteron - 2.4 GHz                                                 ;0,5;2,6;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;16;10 000;52;4.20775;0.26241;132.2 ;131.116;10;2;3;lineorder (20), customer(20) , supplier(40);AVG;2;2;4;3;3;4;;USD;466,84;46217,47;46684,31;;;
